"CustomerID","PurchaseDate","PurchaseValue"
17388,2010-10-12,101.76
15189,2011-05-19,9.96
15251,2010-02-18,-8.64
14099,2011-10-27,10.5
17809,2011-10-14,79.2
12931,2010-08-24,217.5
18109,2011-03-24,7.65
16147,2010-11-03,-10.08
14810,2011-02-27,9.75
17894,2011-01-31,4.95
16422,2010-03-18,31.2
12576,2011-11-04,19.8
12748,2010-12-05,1.65
13700,2011-09-08,4.2
17841,2011-06-09,7.95
15311,2010-06-14,16.25
13085,2009-12-03,17
13777,2010-06-13,15
15394,2010-07-20,58.9
13269,2011-10-04,16.6
14534,2011-01-25,6.6
16283,2010-10-17,4.25
14031,2010-07-09,9.9
13263,2011-06-16,3.3
15042,2010-04-23,13.44
15192,2011-08-12,29.88
17051,2010-03-21,11.7
16333,2011-09-02,360
17614,2011-10-13,5
16895,2011-10-06,8.86
15132,2011-08-26,15
17470,2010-08-25,15
12848,2010-02-02,19.8
14346,2011-02-15,5.04
15013,2010-03-31,5
12473,2011-10-17,19.8
15521,2011-10-30,13.2
12748,2009-12-21,590
13213,2011-08-03,19.8
17031,2010-05-07,37.5
17579,2011-12-05,11.05
15763,2011-11-08,16.5
15311,2011-01-05,4.25
15549,2010-10-14,12.6
15059,2011-08-24,2.95
14286,2010-03-10,15
14978,2011-01-26,7.9
12700,2011-07-06,15
17266,2010-03-09,2.1
13778,2010-05-23,15
18135,2011-06-02,2.5
16923,2011-10-02,25
14071,2011-10-28,2.55
15272,2010-02-14,7.05
16080,2010-11-19,10.2
16843,2010-02-02,75.6
17185,2010-04-27,3.38
17064,2011-01-16,2.95
15641,2010-01-24,12.6
16320,2010-09-12,29.7
12949,2011-11-09,27.8
18044,2011-06-26,15.9
14466,2009-12-13,13.2
17160,2010-10-05,17.7
13798,2010-09-27,165
15798,2010-01-27,15.6
18257,2011-02-16,34.8
17041,2011-08-23,15
16283,2010-02-28,5.9
14467,2011-11-15,3.75
16934,2010-03-28,6.75
14543,2010-06-23,51
17883,2011-11-25,2.89
14110,2011-06-21,100.8
17050,2011-04-03,23.85
15768,2009-12-03,19.9
15581,2009-12-22,-1.25
14911,2011-11-07,35.65
13472,2010-06-02,27
14431,2010-09-10,96.3
17581,2011-11-06,23.4
15241,2011-05-26,12.5
13860,2011-11-25,15
12793,2010-12-03,28
17886,2010-04-29,12.75
18164,2011-11-02,13.5
15916,2011-04-07,5.95
14679,2010-11-23,17.4
13546,2010-11-22,12.75
13267,2011-08-21,10.08
16502,2010-03-29,3.25
17448,2010-06-16,13.56
16422,2011-10-18,232.5
14418,2011-11-14,89.64
16713,2010-02-12,7.49
14500,2011-08-19,51
13931,2011-03-04,8.5
15727,2010-07-25,6.74
14669,2011-01-11,1.95
16081,2011-03-25,27.04
14178,2011-07-19,1.58
13027,2011-04-20,384
17576,2010-11-04,13.95
17612,2011-05-09,9.95
14606,2010-10-25,15
17757,2010-01-13,2.5
14911,2011-06-30,13.2
13719,2010-05-17,10.5
12578,2011-11-18,12.48
15427,2011-11-06,1.95
16607,2010-09-01,10.5
14243,2010-10-08,19.95
13037,2010-04-27,6.8
16549,2011-10-25,1.65
14157,2010-11-15,29.7
13536,2011-09-25,17.4
12923,2011-10-06,8.7
17578,2010-07-20,11.9
13458,2011-02-07,69
14443,2010-11-25,38.25
15681,2010-09-22,30
12477,2011-08-31,241.1
18223,2011-09-04,15
13263,2011-03-14,3.45
15351,2010-12-05,3.3
17085,2010-10-10,4.25
12546,2011-09-23,17.7
17365,2011-01-11,32.25
18272,2011-04-28,17.4
16767,2011-07-27,13.2
14715,2011-09-06,4.2
12412,2010-06-18,17.7
15044,2011-03-22,35.4
15003,2010-02-09,2.55
17610,2009-12-06,3.85
15489,2010-01-15,16.8
12586,2011-11-22,14.85
15547,2010-01-21,24.75
13468,2010-04-13,27.8
15172,2011-05-27,10.5
15751,2009-12-13,11.9
14606,2010-01-05,1.65
16399,2011-11-20,9.95
12807,2010-11-21,80
15719,2010-07-13,1.95
14607,2010-06-20,106
17450,2011-08-17,160
16884,2011-11-02,10.2
16379,2011-12-05,12.48
13014,2011-11-03,15
15607,2010-01-08,13.2
13566,2010-07-18,1.65
12867,2011-11-13,-0.85
13630,2011-04-08,15
14667,2010-07-19,12.75
13200,2011-09-26,5.04
16782,2010-06-06,3.75
13370,2010-12-03,17
14312,2011-10-24,15
14135,2010-12-07,30.3
14071,2011-03-24,0.95
15655,2011-04-20,-9.95
15867,2010-01-22,1.7
15581,2009-12-22,1.25
14734,2010-10-10,26.4
16572,2011-08-04,19.8
17738,2011-03-02,17.4
14156,2009-12-16,17.7
12957,2011-09-29,30
14987,2009-12-13,-81.6
14127,2010-10-10,15
15786,2011-08-17,7.8
15867,2010-12-05,4.25
13976,2010-07-21,19.8
16919,2010-08-19,7.9
13591,2011-10-06,22.5
14030,2010-04-23,2.1
14461,2010-08-12,15.3
13571,2011-06-08,4.2
12937,2010-08-12,27.04
15867,2010-02-19,3.75
15752,2010-11-03,6.4
15543,2010-09-06,5.95
13268,2011-11-22,5.04
14292,2010-09-26,30
17511,2010-09-29,25.92
12748,2011-11-17,3.33
12748,2010-01-31,6.75
13654,2010-08-25,34.5
17071,2011-07-28,17.4
15950,2011-08-25,29.7
14268,2010-08-26,19.8
17993,2010-04-01,0.55
18041,2010-11-02,74.25
14606,2011-09-02,15.9
16042,2010-11-25,14.85
17458,2010-11-23,5.9
14859,2011-09-20,15.3
14654,2009-12-01,2.52
15719,2011-09-01,18.72
16120,2010-10-13,70.2
18243,2010-10-21,13.2
12704,2011-11-17,25.5
15584,2011-11-16,4.16
15367,2010-10-17,13.2
14062,2011-09-29,424.8
13485,2010-04-20,40.48
12721,2010-08-25,23.4
15547,2011-10-30,3.75
17050,2011-02-13,2.52
17068,2010-11-25,3.78
13013,2010-07-29,14.75
13982,2010-02-24,-2.55
18102,2011-07-04,1374
18267,2010-02-05,13.95
17463,2011-11-23,8.2
17426,2010-04-08,17.7
14170,2010-11-23,1.1
16330,2010-02-15,1.25
12621,2011-07-15,7.8
16633,2011-06-12,19.9
12758,2009-12-01,30
15601,2011-08-09,19.8
14911,2009-12-01,35.4
15555,2011-04-17,1.65
13715,2010-05-27,3.9
16071,2010-03-23,25.2
17865,2010-08-13,356.4
12748,2011-12-04,0.85
13802,2010-08-05,175.2
12681,2011-01-31,54
16985,2010-08-25,-39.95
14156,2009-12-18,43.8
15646,2010-11-10,15.3
17419,2010-10-11,27.04
12949,2010-07-26,19.8
14692,2010-10-07,6.5
14739,2011-01-05,76.32
14732,2010-11-12,16.5
13534,2011-01-07,15
14467,2010-11-15,23.6
13743,2011-08-24,55.68
14217,2010-12-08,16.95
13340,2011-07-17,104.4
15898,2010-02-24,7.49
13611,2010-11-16,15
12769,2011-04-15,16.5
13069,2011-03-24,21
14432,2011-10-02,0.83
17051,2010-05-02,4.2
14680,2010-05-05,165
14606,2011-07-17,3.1
15114,2011-02-11,17.7
13855,2009-12-18,15
16556,2010-06-30,19.8
18102,2011-10-21,3285
13659,2010-03-30,10.2
13089,2011-12-01,42.96
14680,2010-06-09,9.9
16560,2010-11-07,31.8
15298,2010-04-08,17.7
13183,2011-05-15,17.4
14030,2010-09-27,17.4
17988,2011-07-01,2.95
16705,2011-05-16,75.6
14298,2010-11-16,17.28
14730,2011-10-05,0.83
16700,2011-06-13,16.5
17965,2011-07-21,5.95
16788,2010-02-07,3.36
18064,2010-04-08,175.2
12812,2011-10-26,17.7
17841,2010-03-01,5
15856,2009-12-03,6.3
14440,2010-10-22,15
18036,2011-08-26,10.4
14505,2010-08-18,5.95
13900,2011-05-31,10.4
14936,2011-03-09,17.4
16515,2011-09-09,15
15701,2011-12-07,15
17038,2010-10-20,49.9
13884,2011-09-11,9.9
16768,2011-08-28,4.2
13881,2010-09-27,91.8
14572,2010-03-28,9.9
17841,2011-06-05,3.75
17686,2011-02-10,68
14044,2010-08-10,18.7
17477,2010-04-06,10.5
17677,2010-03-18,15
14543,2010-10-20,91.8
16719,2010-10-19,3.75
13477,2010-01-25,17.4
15860,2010-05-30,9.95
15453,2011-09-08,4.25
16414,2010-10-04,5.1
16466,2011-05-15,35.4
17069,2010-05-06,10.4
14450,2010-04-08,16.35
14911,2010-09-27,44.04
16229,2011-05-11,16.5
15260,2010-12-02,20.4
14304,2010-11-25,19.8
15016,2010-11-11,2.5
16891,2009-12-04,4.95
13269,2011-04-03,2.2
17454,2010-05-11,19.5
14245,2011-05-04,9.95
16549,2010-08-19,2.9
13571,2011-08-04,8.7
12615,2010-03-18,8.5
14552,2010-11-24,2.95
17987,2010-11-04,3.75
18241,2011-09-21,24.96
16782,2010-11-11,8.4
13462,2010-10-25,11.4
17059,2011-08-21,45.36
17918,2010-07-22,1.25
18283,2011-05-23,1.7
16670,2011-10-13,24.9
17957,2011-10-04,5.1
15089,2011-08-03,10.2
16914,2011-11-03,2.5
14477,2010-09-29,165
15291,2010-04-22,107.4
15917,2011-04-06,31.7
16351,2010-07-26,10.2
17811,2011-10-24,5.9
12784,2010-06-28,19.9
13243,2010-03-18,5.04
14667,2010-08-01,19.5
14555,2010-05-18,10.95
13901,2010-11-30,15
15271,2011-08-15,0.55
13782,2010-04-25,4.95
18283,2011-11-10,0.85
16945,2010-11-11,-15
17244,2010-11-21,17.4
13421,2011-02-22,17.4
14970,2011-04-01,67.5
17139,2010-02-11,25.5
12870,2010-11-29,9.95
15067,2010-10-22,17
14426,2010-03-04,5.04
15109,2009-12-04,25.2
17841,2011-10-23,4.95
15543,2011-02-24,4.15
15382,2011-06-08,66.8
14587,2011-03-11,1.25
17913,2010-07-01,1.26
12924,2009-12-09,16.5
13198,2010-10-01,10.08
17406,2010-12-08,11.25
17314,2011-01-31,63.6
13157,2010-10-26,20.16
13137,2010-10-24,6.8
14842,2011-10-27,13.52
13397,2011-06-09,15
14186,2010-07-06,17
13089,2011-06-07,10.2
15281,2010-10-08,17.4
18252,2011-10-20,2.08
16919,2010-09-28,11.8
17032,2009-12-10,22.5
17950,2010-12-09,13.4
17669,2011-05-13,19.8
16230,2011-06-03,16.5
17479,2010-03-17,19.8
17560,2010-02-17,13.2
17799,2010-01-22,2.5
16496,2011-12-01,17.85
14194,2011-11-21,15.3
13555,2010-09-14,27.04
17611,2011-12-02,12.48
15811,2011-08-26,17.85
17850,2010-07-05,16.5
15640,2010-02-15,19.5
17920,2010-04-27,2.5
18021,2010-07-18,10.5
12359,2011-06-03,19.5
13102,2011-02-04,23.4
17357,2011-11-15,11.95
13319,2010-12-20,17.7
17799,2011-11-17,5.9
17850,2009-12-06,30.6
14031,2010-03-12,63.5
16899,2011-12-02,4.25
13141,2010-11-15,23.4
14546,2011-05-22,3.3
17851,2009-12-03,1.95
14690,2011-07-11,1.25
14089,2011-10-14,17
15050,2010-10-14,73.95
14560,2010-08-17,13.2
17345,2011-11-24,2.5
15649,2010-11-17,14.95
14755,2010-05-07,17
14756,2011-11-24,19.8
16910,2011-09-14,0.55
17314,2010-07-28,10.08
15025,2010-05-20,13.52
13658,2011-05-26,-9.95
15060,2011-11-30,1.9
17998,2009-12-01,0.65
14336,2011-05-25,19.92
16797,2010-11-11,2.5
17769,2011-11-27,16.5
15307,2011-09-05,19.9
15402,2010-06-18,12.6
15513,2011-03-11,175.2
15723,2010-10-24,1.65
17439,2010-02-22,27.36
13001,2010-01-25,19.5
13468,2011-05-19,15.3
12391,2011-11-18,1.45
16919,2011-05-06,7.65
15252,2011-11-03,9.96
16556,2011-10-04,15
16338,2011-07-05,9.9
12605,2010-10-12,10.5
14911,2010-11-01,20.16
15861,2011-10-25,2.5
17463,2010-04-29,7.5
16161,2011-07-22,16.5
17287,2011-04-01,9.95
13476,2011-06-14,17
15817,2010-06-14,15.6
14994,2010-03-26,1.7
17447,2011-10-30,27.04
12951,2010-06-27,17.7
15916,2010-12-08,5.1
12757,2011-05-12,30.6
17426,2011-06-17,12.6
17457,2010-10-12,102
17068,2010-11-01,4.25
16886,2010-09-09,17
13552,2011-06-27,-15.3
14312,2010-11-26,16.5
15805,2011-05-26,6.72
17827,2011-12-04,7.5
14032,2010-01-25,16.8
12922,2011-07-01,10.2
12708,2011-09-28,10.5
16115,2011-10-30,5
17137,2010-08-09,27.04
16355,2010-11-30,-60.9
15613,2010-04-08,8.5
14515,2010-06-07,1.25
17552,2010-05-10,16.5
17190,2010-06-08,24.75
12779,2011-05-25,11.5
16984,2010-07-28,-2.12
16751,2011-11-09,10.5
17975,2011-02-02,5.45
13263,2011-08-11,1.45
17841,2011-07-25,3.48
13458,2010-11-25,19.8
14412,2010-10-11,20.4
13969,2010-10-26,8.5
14688,2011-12-02,1.65
17898,2010-05-21,15.95
12456,2011-10-26,39.6
14426,2010-05-11,12.7
16265,2010-10-28,11.9
16441,2010-09-30,15.3
14952,2010-02-18,59.7
17145,2010-07-22,-12.75
13018,2011-04-17,13.5
13874,2010-12-16,15.6
13263,2011-03-29,5.96
12780,2010-04-20,20.16
14813,2010-12-05,3.48
17744,2010-12-16,10.08
14534,2011-10-05,11.8
17068,2011-04-14,12.5
12613,2011-03-22,19.5
14606,2011-05-04,7.95
12701,2010-06-04,17.7
17436,2011-04-27,30.6
14911,2010-06-25,29.7
18272,2011-04-07,16.6
13230,2011-07-24,7.5
12921,2011-05-11,17.7
15005,2010-11-03,6.6
14001,2010-12-01,51
15152,2011-08-18,13.2
18109,2011-06-19,0.55
17716,2010-11-08,35.4
16859,2011-08-25,-11.7
14766,2010-06-06,17.4
13092,2010-09-07,17.9
14896,2010-03-05,17.7
13784,2010-09-15,40.8
17090,2011-09-02,162.72
16919,2010-08-31,3.48
16814,2010-08-02,7.5
14855,2010-07-20,73.75
17518,2010-10-10,3.35
17884,2011-12-06,5.04
17811,2010-11-15,9.9
17315,2011-08-23,15
12979,2009-12-10,2.1
18178,2010-09-30,16.5
17377,2011-10-10,19.9
17385,2011-11-25,7.8
12370,2010-12-14,40.56
13668,2011-04-26,7.5
14583,2011-05-18,5.95
15005,2010-11-08,5.7
14911,2011-09-28,15
16695,2010-05-27,12.75
15449,2011-03-23,13.2
18103,2010-06-08,3.75
17235,2010-12-02,63.6
17841,2010-07-07,-4.95
15845,2010-01-26,11.7
13319,2010-09-29,15
13908,2011-09-21,15
13319,2010-06-17,10.2
13618,2011-06-19,30
18251,2011-09-13,696
13089,2010-04-01,30
13564,2010-07-08,5
17841,2011-05-13,2.55
14653,2011-11-30,7.5
16210,2010-03-09,162.24
14735,2010-10-18,30
12921,2010-10-29,50.4
13527,2010-07-22,3.75
16133,2011-06-07,31.6
13815,2011-06-20,82.4
16458,2011-11-01,6.72
14490,2010-10-07,16.8
15808,2010-10-05,58.5
14257,2011-08-08,118.8
16883,2010-06-18,19.9
12748,2011-11-24,4.16
14156,2010-02-17,19.8
12477,2010-07-02,82.8
13871,2011-09-08,9.9
14852,2010-07-16,13.92
15443,2010-05-30,2.1
13969,2010-12-09,7.5
14216,2011-11-02,12.5
13408,2010-02-22,63.75
16094,2010-11-29,15.9
14701,2011-06-20,10.2
17716,2011-04-04,15
13412,2010-03-29,15
13137,2011-11-11,1.95
14527,2010-11-22,8.45
17289,2010-03-12,7.5
18231,2010-03-17,16.5
12748,2010-08-04,8.5
13975,2010-03-29,2.55
12621,2011-05-09,31.8
14179,2011-10-30,3.4
17806,2011-11-28,2.1
13969,2011-05-05,9.75
17428,2010-05-11,50.88
17289,2010-11-28,2.95
16393,2010-11-09,14.49
15206,2011-09-01,61.2
12476,2010-09-14,15
16742,2010-02-24,10.14
12841,2011-10-05,2.5
15853,2011-10-19,5.1
15301,2011-07-15,15.9
14189,2010-11-16,19.8
17861,2011-03-31,3.3
16713,2010-12-08,10.08
12656,2010-10-10,15.6
17519,2010-12-06,15
12472,2009-12-14,53.1
15631,2010-03-07,19.8
16435,2010-07-15,4.95
15213,2011-01-14,17.7
16335,2009-12-04,1.65
14505,2010-03-30,9.9
16115,2010-08-08,11.75
17099,2010-06-24,12.6
13787,2010-01-14,10.2
12683,2010-12-09,15.9
14224,2010-08-12,4.25
15755,2010-10-05,15.6
15581,2009-12-22,-0.65
13566,2011-09-18,1.25
12749,2010-10-10,30.52
13263,2011-11-28,4.15
14391,2010-05-12,10.2
12913,2009-12-01,147.9
17609,2011-10-30,6.84
12578,2010-09-22,21
17448,2010-03-21,8.64
16036,2011-09-13,20.8
14944,2011-09-23,102
16873,2010-05-30,37.4
17655,2010-12-08,29.7
16684,2011-05-18,266.4
17238,2011-05-13,4.2
15674,2011-04-05,-59.1
15820,2011-01-24,90
17696,2011-08-23,19.46
15812,2009-12-15,1.68
15889,2009-12-10,3.3
12393,2011-09-28,16.5
12748,2011-05-31,3.3
17512,2010-09-13,15.3
18181,2010-11-04,4.95
17735,2010-07-30,25.2
12877,2011-11-15,4.95
14606,2011-01-12,8.4
15292,2011-05-22,11.9
14307,2011-07-28,15.3
13113,2011-04-11,-5.55
17414,2009-12-03,7.2
13831,2009-12-16,29.7
17377,2009-12-10,16.95
14598,2010-05-19,2.52
16725,2010-08-22,2.1
13025,2009-12-08,29.7
17365,2010-05-10,21
16019,2011-01-07,75.6
15704,2011-07-22,24.9
16838,2010-06-27,25.5
13219,2010-03-31,7.49
17211,2010-12-05,12.6
15194,2010-12-13,19.8
17987,2010-06-07,22.35
18060,2010-10-27,30.6
16418,2010-10-13,21
15230,2011-04-13,17.7
12921,2010-09-07,17.7
13929,2010-05-28,93.6
16839,2011-01-21,175.2
14976,2011-01-17,9.8
13488,2010-06-17,15.6
16188,2011-04-27,5.04
12415,2011-06-15,650.88
14606,2010-11-10,0.85
14532,2011-04-17,2.95
16351,2010-01-07,13.5
15089,2011-08-23,9.96
13488,2010-05-17,12.6
12867,2011-11-13,2.49
14332,2010-11-23,52.2
12683,2011-12-05,5
14031,2011-11-18,50
18118,2011-03-24,3.3
17786,2011-01-26,0.85
14837,2011-06-26,16.6
14375,2010-09-15,6.3
15974,2011-03-07,19.8
16898,2010-05-12,6.72
13871,2011-05-17,30.6
15073,2010-01-27,10.2
15870,2010-09-19,0.95
15356,2011-04-01,8.76
13605,2010-05-17,8.4
16685,2011-10-09,2.1
16150,2011-08-03,16.35
17085,2011-02-13,8.5
16960,2010-11-14,3.75
15208,2011-10-11,-2.5
15068,2010-10-17,3.75
13152,2010-01-14,17.7
14161,2009-12-13,11.8
14606,2010-09-26,2.5
12484,2011-01-07,8.4
12748,2011-11-16,1.25
13975,2011-11-08,2.2
12885,2011-10-07,17.4
18252,2009-12-23,30
14472,2011-03-27,0.42
16712,2011-05-11,1.95
17999,2010-11-26,8.5
13018,2010-09-27,15.3
13162,2010-03-30,63.5
13230,2011-04-14,12.75
12693,2010-07-05,29.7
14189,2011-04-21,15
14209,2010-06-08,15
15916,2010-01-17,3.75
13735,2010-11-10,24.95
15874,2010-04-15,15.3
14191,2011-08-10,10.5
16283,2011-05-15,4.25
15312,2010-01-14,19.9
13137,2011-04-01,2.55
15808,2010-12-05,2.1
16684,2010-11-23,-305.28
13593,2010-03-21,8.5
17265,2011-06-12,8.5
14730,2011-08-24,5
16204,2011-11-16,4.25
14868,2011-04-20,22.5
14979,2009-12-04,21.75
16743,2010-08-05,45
17509,2011-10-07,15
15865,2010-10-22,25
13136,2011-10-14,9.36
12916,2011-07-24,15
14796,2011-01-24,7.5
16550,2010-03-25,1.95
13952,2010-02-18,65.7
12748,2011-09-28,7.8
18260,2010-10-24,34.8
13206,2010-01-25,6.48
15281,2011-01-10,22.44
16021,2010-11-09,2.95
17814,2010-10-13,10.2
16719,2010-11-14,10.5
16393,2010-07-27,7.8
16700,2010-09-22,10.2
16540,2010-10-21,3.75
17396,2010-11-19,-37.5
15555,2011-11-06,3.3
13878,2010-05-13,25.4
17180,2010-09-09,5.9
16743,2011-07-07,6.6
14713,2011-03-10,-1.25
14680,2011-09-29,-76.85
15311,2010-04-13,11.9
12960,2010-08-13,15
12982,2010-05-27,14.85
18258,2010-05-16,76.32
16779,2010-04-01,81.6
17377,2009-12-02,204.25
16150,2010-07-20,17.7
17750,2011-09-01,20.16
13875,2010-06-30,16.5
17841,2010-04-20,1.25
13571,2011-05-31,9.9
12408,2011-03-24,15
13198,2010-12-13,17.7
14146,2011-09-19,24.96
13424,2010-09-16,5.04
17284,2011-10-10,3.38
15159,2011-10-03,34
14606,2010-04-25,9.9
16464,2011-11-20,4.35
14723,2010-12-16,1.95
13481,2011-05-31,16.5
12511,2010-10-07,31.22
13018,2011-11-23,12.6
18258,2010-07-05,45
17967,2010-12-03,2.1
16014,2010-01-31,4.2
13975,2011-11-08,14.85
14341,2011-05-08,20.8
18257,2010-03-02,-3.65
18069,2010-05-30,2.95
17314,2011-03-28,47.7
12748,2011-08-03,3.75
17146,2010-07-01,15.3
18127,2011-11-20,5
13004,2009-12-15,17.85
18241,2011-10-17,17.34
13394,2010-10-31,11.7
12463,2011-04-12,16.5
15993,2011-10-26,7.05
13615,2011-01-25,17.85
13629,2011-01-05,330
14221,2011-09-20,15
16456,2011-04-26,3.75
12669,2011-03-28,10.2
14615,2010-07-16,17.85
15251,2010-05-23,136
17841,2011-11-02,2.9
15081,2010-08-03,15.3
15529,2011-05-13,6.5
12957,2011-11-30,14.85
17531,2010-06-30,22.5
17191,2010-06-29,38.25
12748,2010-11-14,2.95
14194,2011-08-17,15
13767,2011-02-22,35.4
12748,2010-12-06,3.9
18101,2011-11-28,1.25
13004,2010-02-08,17.7
16426,2011-12-07,2.08
16792,2010-04-30,7.5
15570,2010-05-21,11.8
15935,2009-12-08,-15.6
17560,2011-05-19,59.4
13748,2010-11-22,30.6
17644,2010-11-10,35.1
17447,2011-09-29,10.08
18106,2011-01-14,23.85
14911,2011-01-27,17.4
13518,2011-09-15,32.34
15115,2011-11-21,34
13614,2011-06-28,5
17841,2011-10-07,1.25
14583,2010-06-24,1.65
17757,2011-08-01,1.7
13319,2010-11-25,14.85
14344,2011-08-04,12.75
12577,2010-12-15,15
17534,2011-10-17,39.6
17920,2010-06-06,165
16332,2011-08-01,2.1
12949,2011-04-01,38.2
17841,2010-09-13,-4.95
13263,2011-12-08,9.9
14456,2011-07-31,1.65
16722,2010-02-03,10.5
12683,2010-12-09,90
17757,2011-08-17,3.75
15860,2010-11-28,10.2
14546,2010-11-28,4.2
16728,2011-03-20,0.78
13880,2011-04-15,10.08
15370,2010-10-25,10.2
18193,2010-09-23,19.8
17377,2011-02-24,11.9
17811,2010-11-09,5.9
14156,2011-11-16,612
13477,2011-10-13,9.36
15544,2010-01-28,20.4
18109,2011-10-06,11.8
13239,2010-09-28,17.4
14503,2011-06-14,11.5
16085,2011-09-21,9.9
14736,2010-08-11,0.42
18040,2011-04-08,19.8
14896,2010-12-09,4.2
12856,2011-10-07,16.25
15311,2010-09-07,8.85
16686,2010-05-16,2.1
15187,2011-09-04,20.4
15421,2010-02-28,21.5
12637,2010-11-11,2.2
17954,2011-10-02,0.55
17720,2011-08-18,14.95
13300,2010-05-14,15
17273,2010-10-11,15.3
18118,2011-05-11,14.95
13883,2011-05-05,15
16523,2011-03-17,11.7
17581,2010-03-19,19.8
12530,2010-10-20,40.8
14625,2010-08-09,17
16249,2011-05-22,15.9
16225,2011-03-07,29.7
17837,2011-07-07,14.85
15159,2011-10-19,-9.48
14605,2010-04-21,2.5
14541,2011-01-27,1.25
17253,2011-11-21,15.95
14461,2010-09-28,7.5
13432,2010-05-17,0.85
12951,2010-03-18,17.7
16240,2011-11-15,20.8
13999,2011-06-21,-8.4
13955,2011-07-08,12.5
15889,2011-07-06,0.95
15764,2011-03-08,25.2
17315,2010-11-01,5.9
17680,2010-07-16,30.6
18223,2010-10-28,-5
17735,2011-06-05,20.8
15309,2009-12-04,15.6
16873,2010-08-15,29.7
12567,2010-12-07,16.5
17841,2011-01-16,3.75
13082,2010-10-11,15
17323,2011-02-20,2.5
13138,2011-07-29,12.6
16710,2011-11-20,23
13269,2011-12-08,17.4
13684,2010-03-28,1.95
16385,2010-11-15,10.5
14680,2010-03-29,15.3
14395,2011-12-07,3.51
13593,2011-01-07,15
17920,2010-05-13,6.25
13263,2011-04-04,2.5
17700,2011-05-10,14.75
15814,2011-11-23,6.64
17758,2011-09-21,8.25
13772,2011-04-14,8.25
17774,2010-02-08,1.3
15822,2010-12-15,19.8
13735,2011-10-27,5.8
17677,2011-03-30,165
17396,2011-07-14,37.5
14189,2011-05-23,5.04
13668,2011-03-16,25.2
13093,2010-04-19,39.6
12540,2011-01-11,15
14056,2011-03-31,3.9
13001,2010-08-16,5.1
15039,2010-06-01,30
14133,2011-08-02,30
16931,2011-03-27,5.85
17841,2011-11-24,0.84
16717,2011-07-18,-12.5
15751,2009-12-06,9.95
18110,2010-10-24,6.25
15353,2010-07-28,10.2
17218,2010-11-10,38.25
13344,2011-03-07,17.7
12649,2010-01-12,15
16923,2010-08-29,1.7
17634,2011-10-23,9.9
17422,2011-05-03,15
14801,2011-10-09,2.55
17377,2010-11-18,-127.5
14525,2011-06-07,0.65
16549,2010-05-16,1.25
16717,2011-06-20,20.4
15039,2010-03-18,5
12438,2011-07-22,23.4
16875,2010-09-28,30
17194,2010-12-14,12.75
14646,2011-10-21,138.24
12725,2010-05-04,19.8
17841,2011-11-08,15
17739,2010-11-02,67.5
16092,2010-05-09,12.6
17218,2010-12-06,5.09
13919,2011-10-11,12.48
15215,2010-09-19,17.7
17463,2010-05-28,17.7
15480,2011-08-15,39.8
17581,2010-01-18,17.7
14068,2010-04-15,14.98
17611,2009-12-01,3.9
12748,2010-12-05,4.25
13156,2010-02-01,19.5
17949,2010-02-25,190.8
18044,2011-03-29,17.7
16945,2010-11-11,13.2
17612,2011-08-19,5.04
12576,2011-02-08,11.4
15196,2010-10-03,7.5
13940,2011-07-18,4.74
17248,2011-08-11,5
14560,2011-10-07,9.96
16409,2011-09-13,33
18283,2010-03-02,2.55
15717,2010-10-14,30.6
16161,2010-08-03,2.5
16814,2011-02-18,5.95
13267,2011-11-22,15
14298,2011-10-18,34.8
12394,2011-05-06,23.4
15125,2011-07-27,71.04
17552,2010-05-10,20.16
16100,2010-09-03,15.6
15288,2011-05-23,35.4
18102,2011-09-15,916
17100,2011-11-21,17
17757,2010-12-06,6.3
17892,2011-07-07,4.95
14911,2010-06-15,-6.75
13564,2010-04-12,10.08
14606,2010-02-16,14.85
15051,2011-10-21,2.9
13266,2010-10-22,45
17850,2009-12-05,29.7
16817,2011-06-07,12.5
14911,2010-06-14,38.25
18230,2010-11-26,10.2
14649,2010-09-26,1.65
14156,2010-10-18,13.2
13225,2011-01-05,81.12
12682,2011-07-12,11.7
16549,2010-07-08,1.3
17349,2010-11-17,23.4
14290,2011-09-19,17
16702,2010-06-03,-9.95
14606,2011-01-17,38.25
12751,2010-09-21,3.9
12380,2010-06-29,22.5
13579,2010-02-18,13.6
16791,2010-06-08,2.95
12610,2011-08-05,34.8
17894,2010-12-14,2.55
17742,2011-08-18,27.04
15227,2011-05-08,20.88
13301,2011-05-01,10.2
13481,2010-07-20,19.5
17220,2011-09-29,1.65
17834,2010-10-21,3.75
15005,2011-10-07,1.52
13004,2011-11-28,15
17001,2011-10-24,16.6
14986,2010-11-28,6.35
16008,2010-11-16,37.5
15266,2010-01-22,13.5
13564,2009-12-17,8.4
17581,2010-09-30,17.7
16984,2010-07-28,19
14606,2010-03-03,1.25
14040,2010-09-15,0.65
14032,2010-11-18,19.8
17609,2010-04-09,3.4
12437,2010-01-19,15
13982,2011-01-17,23.85
14767,2010-08-22,35.7
17372,2010-01-31,18.24
13869,2010-06-01,34
17511,2010-12-15,10.08
13157,2011-10-21,17.34
16814,2010-04-11,4.25
16638,2010-10-28,18.6
12539,2009-12-23,45.3
16508,2010-03-19,1.95
17590,2011-10-30,0.39
13454,2010-03-08,6.6
16742,2010-03-18,15
